date_tdb,jd_tdb,lambda_deg,beta_deg,distance_au,x_au,y_au,z_au,vx_km_s,vy_km_s,vz_km_s,radial_velocity_km_s
2027-Feb-27 00:00:00.0000 TDB,2461463.50000,100.292132,-3.234540,16.876152,-3.010410,16.578155,-0.952210,-5.074438,58.540312,-3.640879,58.617237
2027-Feb-28 00:00:00.0000 TDB,2461464.50000,100.281418,-3.235194,16.910006,-3.013340,16.611965,-0.954313,-5.074102,58.538536,-3.640778,58.616450
2027-Mar-01 00:00:00.0000 TDB,2461465.50000,100.270746,-3.235845,16.943860,-3.016271,16.645773,-0.956415,-5.073768,58.536767,-3.640677,58.615665
2027-Mar-02 00:00:00.0000 TDB,2461466.50000,100.260117,-3.236493,16.977713,-3.019201,16.679580,-0.958518,-5.073436,58.535005,-3.640577,58.614880
2027-Mar-03 00:00:00.0000 TDB,2461467.50000,100.249530,-3.237138,17.011565,-3.022131,16.713387,-0.960620,-5.073105,58.533250,-3.640476,58.614097
2027-Mar-04 00:00:00.0000 TDB,2461468.50000,100.238986,-3.237781,17.045418,-3.025061,16.747192,-0.962723,-5.072776,58.531502,-3.640377,58.613314
2027-Mar-05 00:00:00.0000 TDB,2461469.50000,100.228483,-3.238421,17.079269,-3.027991,16.780996,-0.964825,-5.072448,58.529761,-3.640277,58.612533
2027-Mar-06 00:00:00.0000 TDB,2461470.50000,100.218021,-3.239059,17.113121,-3.030920,16.814799,-0.966928,-5.072122,58.528027,-3.640178,58.611754
2027-Mar-07 00:00:00.0000 TDB,2461471.50000,100.207601,-3.239694,17.146972,-3.033849,16.848602,-0.969030,-5.071798,58.526300,-3.640080,58.610975
2027-Mar-08 00:00:00.0000 TDB,2461472.50000,100.197222,-3.240326,17.180822,-3.036779,16.882403,-0.971132,-5.071475,58.524579,-3.639981,58.610198
2027-Mar-09 00:00:00.0000 TDB,2461473.50000,100.186883,-3.240956,17.214672,-3.039708,16.916203,-0.973235,-5.071154,58.522866,-3.639883,58.609421
2027-Mar-10 00:00:00.0000 TDB,2461474.50000,100.176585,-3.241583,17.248522,-3.042636,16.950002,-0.975337,-5.070835,58.521159,-3.639786,58.608646
2027-Mar-11 00:00:00.0000 TDB,2461475.50000,100.166328,-3.242207,17.282371,-3.045565,16.983801,-0.977439,-5.070517,58.519459,-3.639689,58.607873
2027-Mar-12 00:00:00.0000 TDB,2461476.50000,100.156110,-3.242829,17.316219,-3.048493,17.017598,-0.979541,-5.070200,58.517765,-3.639592,58.607100
2027-Mar-13 00:00:00.0000 TDB,2461477.50000,100.145933,-3.243449,17.350068,-3.051421,17.051394,-0.981643,-5.069885,58.516078,-3.639495,58.606329
2027-Mar-14 00:00:00.0000 TDB,2461478.50000,100.135795,-3.244066,17.383915,-3.054349,17.085190,-0.983745,-5.069572,58.514397,-3.639399,58.605558
2027-Mar-15 00:00:00.0000 TDB,2461479.50000,100.125696,-3.244680,17.417763,-3.057277,17.118984,-0.985847,-5.069260,58.512724,-3.639303,58.604790
2027-Mar-16 00:00:00.0000 TDB,2461480.50000,100.115636,-3.245292,17.451610,-3.060205,17.152778,-0.987949,-5.068949,58.511056,-3.639208,58.604022
2027-Mar-17 00:00:00.0000 TDB,2461481.50000,100.105616,-3.245902,17.485456,-3.063132,17.186570,-0.990051,-5.068641,58.509395,-3.639113,58.603255
2027-Mar-18 00:00:00.0000 TDB,2461482.50000,100.095634,-3.246509,17.519302,-3.066060,17.220362,-0.992152,-5.068333,58.507741,-3.639018,58.602490
2027-Mar-19 00:00:00.0000 TDB,2461483.50000,100.085690,-3.247114,17.553148,-3.068987,17.254152,-0.994254,-5.068027,58.506092,-3.638924,58.601726
2027-Mar-20 00:00:00.0000 TDB,2461484.50000,100.075785,-3.247716,17.586993,-3.071914,17.287942,-0.996356,-5.067723,58.504450,-3.638830,58.600963
2027-Mar-21 00:00:00.0000 TDB,2461485.50000,100.065918,-3.248316,17.620837,-3.074841,17.321731,-0.998457,-5.067420,58.502815,-3.638736,58.600202
2027-Mar-22 00:00:00.0000 TDB,2461486.50000,100.056088,-3.248913,17.654682,-3.077767,17.355518,-1.000559,-5.067118,58.501185,-3.638642,58.599441
2027-Mar-23 00:00:00.0000 TDB,2461487.50000,100.046296,-3.249508,17.688525,-3.080694,17.389305,-1.002660,-5.066818,58.499562,-3.638549,58.598682
2027-Mar-24 00:00:00.0000 TDB,2461488.50000,100.036542,-3.250101,17.722369,-3.083620,17.423091,-1.004762,-5.066520,58.497945,-3.638457,58.597924
2027-Mar-25 00:00:00.0000 TDB,2461489.50000,100.026824,-3.250691,17.756212,-3.086546,17.456876,-1.006863,-5.066223,58.496334,-3.638364,58.597167
2027-Mar-26 00:00:00.0000 TDB,2461490.50000,100.017144,-3.251279,17.790054,-3.089472,17.490660,-1.008964,-5.065927,58.494730,-3.638272,58.596412
2027-Mar-27 00:00:00.0000 TDB,2461491.50000,100.007500,-3.251865,17.823896,-3.092397,17.524443,-1.011066,-5.065632,58.493131,-3.638180,58.595658
2027-Mar-28 00:00:00.0000 TDB,2461492.50000,99.997893,-3.252448,17.857738,-3.095323,17.558225,-1.013167,-5.065340,58.491538,-3.638089,58.594905
2027-Mar-29 00:00:00.0000 TDB,2461493.50000,99.988322,-3.253029,17.891579,-3.098248,17.592006,-1.015268,-5.065048,58.489952,-3.637998,58.594153
2027-Mar-30 00:00:00.0000 TDB,2461494.50000,99.978787,-3.253608,17.925420,-3.101174,17.625787,-1.017369,-5.064758,58.488371,-3.637907,58.593402
2027-Mar-31 00:00:00.0000 TDB,2461495.50000,99.969288,-3.254184,17.959260,-3.104099,17.659566,-1.019470,-5.064469,58.486796,-3.637817,58.592653
2027-Apr-01 00:00:00.0000 TDB,2461496.50000,99.959825,-3.254759,17.993100,-3.107024,17.693345,-1.021571,-5.064182,58.485227,-3.637727,58.591905
2027-Apr-02 00:00:00.0000 TDB,2461497.50000,99.950398,-3.255331,18.026939,-3.109948,17.727122,-1.023672,-5.063896,58.483664,-3.637637,58.591158
2027-Apr-03 00:00:00.0000 TDB,2461498.50000,99.941005,-3.255900,18.060778,-3.112873,17.760899,-1.025773,-5.063611,58.482107,-3.637547,58.590413
2027-Apr-04 00:00:00.0000 TDB,2461499.50000,99.931648,-3.256468,18.094617,-3.115797,17.794675,-1.027874,-5.063328,58.480555,-3.637458,58.589668
2027-Apr-05 00:00:00.0000 TDB,2461500.50000,99.922325,-3.257033,18.128455,-3.118722,17.828449,-1.029974,-5.063045,58.479010,-3.637369,58.588925
2027-Apr-06 00:00:00.0000 TDB,2461501.50000,99.913038,-3.257597,18.162293,-3.121646,17.862223,-1.032075,-5.062765,58.477469,-3.637281,58.588183
2027-Apr-07 00:00:00.0000 TDB,2461502.50000,99.903785,-3.258158,18.196130,-3.124570,17.895997,-1.034176,-5.062485,58.475935,-3.637193,58.587442
2027-Apr-08 00:00:00.0000 TDB,2461503.50000,99.894566,-3.258716,18.229967,-3.127493,17.929769,-1.036276,-5.062207,58.474406,-3.637105,58.586703
2027-Apr-09 00:00:00.0000 TDB,2461504.50000,99.885381,-3.259273,18.263803,-3.130417,17.963540,-1.038377,-5.061931,58.472883,-3.637017,58.585965
2027-Apr-10 00:00:00.0000 TDB,2461505.50000,99.876230,-3.259828,18.297639,-3.133340,17.997311,-1.040478,-5.061655,58.471366,-3.636930,58.585228
2027-Apr-11 00:00:00.0000 TDB,2461506.50000,99.867113,-3.260380,18.331475,-3.136264,18.031080,-1.042578,-5.061381,58.469854,-3.636843,58.584492
2027-Apr-12 00:00:00.0000 TDB,2461507.50000,99.858030,-3.260930,18.365310,-3.139187,18.064849,-1.044678,-5.061108,58.468347,-3.636756,58.583757
2027-Apr-13 00:00:00.0000 TDB,2461508.50000,99.848980,-3.261478,18.399145,-3.142110,18.098617,-1.046779,-5.060837,58.466846,-3.636670,58.583024
2027-Apr-14 00:00:00.0000 TDB,2461509.50000,99.839963,-3.262024,18.432979,-3.145032,18.132384,-1.048879,-5.060566,58.465351,-3.636584,58.582292
2027-Apr-15 00:00:00.0000 TDB,2461510.50000,99.830979,-3.262568,18.466813,-3.147955,18.166150,-1.050979,-5.060297,58.463860,-3.636498,58.581561
2027-Apr-16 00:00:00.0000 TDB,2461511.50000,99.822028,-3.263110,18.500647,-3.150878,18.199915,-1.053080,-5.060029,58.462376,-3.636412,58.580831
2027-Apr-17 00:00:00.0000 TDB,2461512.50000,99.813109,-3.263650,18.534480,-3.153800,18.233680,-1.055180,-5.059763,58.460896,-3.636327,58.580102
2027-Apr-18 00:00:00.0000 TDB,2461513.50000,99.804223,-3.264188,18.568312,-3.156722,18.267443,-1.057280,-5.059498,58.459422,-3.636242,58.579375
2027-Apr-19 00:00:00.0000 TDB,2461514.50000,99.795370,-3.264724,18.602144,-3.159644,18.301206,-1.059380,-5.059233,58.457953,-3.636157,58.578649
2027-Apr-20 00:00:00.0000 TDB,2461515.50000,99.786548,-3.265258,18.635976,-3.162566,18.334968,-1.061480,-5.058971,58.456489,-3.636073,58.577924
2027-Apr-21 00:00:00.0000 TDB,2461516.50000,99.777759,-3.265789,18.669808,-3.165488,18.368729,-1.063580,-5.058709,58.455031,-3.635989,58.577200
2027-Apr-22 00:00:00.0000 TDB,2461517.50000,99.769001,-3.266319,18.703639,-3.168409,18.402489,-1.065680,-5.058448,58.453577,-3.635905,58.576478
2027-Apr-23 00:00:00.0000 TDB,2461518.50000,99.760275,-3.266847,18.737469,-3.171331,18.436248,-1.067780,-5.058189,58.452129,-3.635822,58.575756
2027-Apr-24 00:00:00.0000 TDB,2461519.50000,99.751580,-3.267373,18.771299,-3.174252,18.470007,-1.069880,-5.057931,58.450686,-3.635739,58.575036
2027-Apr-25 00:00:00.0000 TDB,2461520.50000,99.742916,-3.267897,18.805129,-3.177173,18.503765,-1.071980,-5.057674,58.449248,-3.635656,58.574317
2027-Apr-26 00:00:00.0000 TDB,2461521.50000,99.734284,-3.268419,18.838958,-3.180094,18.537521,-1.074079,-5.057418,58.447815,-3.635573,58.573599
2027-Apr-27 00:00:00.0000 TDB,2461522.50000,99.725682,-3.268938,18.872787,-3.183015,18.571277,-1.076179,-5.057163,58.446387,-3.635491,58.572882
2027-Apr-28 00:00:00.0000 TDB,2461523.50000,99.717112,-3.269456,18.906616,-3.185936,18.605033,-1.078279,-5.056910,58.444963,-3.635409,58.572166
2027-Apr-29 00:00:00.0000 TDB,2461524.50000,99.708571,-3.269973,18.940444,-3.188856,18.638787,-1.080378,-5.056657,58.443545,-3.635327,58.571452
2027-Apr-30 00:00:00.0000 TDB,2461525.50000,99.700062,-3.270487,18.974271,-3.191777,18.672541,-1.082478,-5.056406,58.442132,-3.635246,58.570738
2027-May-01 00:00:00.0000 TDB,2461526.50000,99.691582,-3.270999,19.008098,-3.194697,18.706293,-1.084577,-5.056155,58.440723,-3.635165,58.570026
2027-May-02 00:00:00.0000 TDB,2461527.50000,99.683133,-3.271509,19.041925,-3.197617,18.740045,-1.086677,-5.055906,58.439320,-3.635084,58.569315
2027-May-03 00:00:00.0000 TDB,2461528.50000,99.674713,-3.272018,19.075752,-3.200537,18.773796,-1.088776,-5.055658,58.437921,-3.635003,58.568605
2027-May-04 00:00:00.0000 TDB,2461529.50000,99.666324,-3.272524,19.109578,-3.203457,18.807547,-1.090876,-5.055410,58.436527,-3.634923,58.567896
2027-May-05 00:00:00.0000 TDB,2461530.50000,99.657964,-3.273029,19.143403,-3.206376,18.841296,-1.092975,-5.055164,58.435138,-3.634843,58.567188
2027-May-06 00:00:00.0000 TDB,2461531.50000,99.649633,-3.273532,19.177228,-3.209296,18.875045,-1.095074,-5.054919,58.433754,-3.634763,58.566481
2027-May-07 00:00:00.0000 TDB,2461532.50000,99.641332,-3.274033,19.211053,-3.212215,18.908793,-1.097173,-5.054674,58.432374,-3.634684,58.565776
2027-May-08 00:00:00.0000 TDB,2461533.50000,99.633060,-3.274533,19.244878,-3.215134,18.942540,-1.099273,-5.054431,58.430999,-3.634605,58.565072
2027-May-09 00:00:00.0000 TDB,2461534.50000,99.624817,-3.275030,19.278702,-3.218054,18.976286,-1.101372,-5.054188,58.429629,-3.634526,58.564369
2027-May-10 00:00:00.0000 TDB,2461535.50000,99.616602,-3.275526,19.312525,-3.220973,19.010032,-1.103471,-5.053946,58.428264,-3.634447,58.563667
2027-May-11 00:00:00.0000 TDB,2461536.50000,99.608417,-3.276019,19.346348,-3.223891,19.043777,-1.105570,-5.053706,58.426903,-3.634369,58.562967
2027-May-12 00:00:00.0000 TDB,2461537.50000,99.600260,-3.276511,19.380171,-3.226810,19.077521,-1.107669,-5.053466,58.425548,-3.634291,58.562267
2027-May-13 00:00:00.0000 TDB,2461538.50000,99.592131,-3.277002,19.413993,-3.229729,19.111264,-1.109768,-5.053227,58.424196,-3.634213,58.561569
2027-May-14 00:00:00.0000 TDB,2461539.50000,99.584031,-3.277490,19.447815,-3.232647,19.145006,-1.111867,-5.052989,58.422850,-3.634135,58.560872
2027-May-15 00:00:00.0000 TDB,2461540.50000,99.575959,-3.277977,19.481637,-3.235565,19.178748,-1.113966,-5.052752,58.421508,-3.634058,58.560177
2027-May-16 00:00:00.0000 TDB,2461541.50000,99.567914,-3.278462,19.515458,-3.238483,19.212489,-1.116064,-5.052516,58.420171,-3.633981,58.559483
2027-May-17 00:00:00.0000 TDB,2461542.50000,99.559898,-3.278945,19.549279,-3.241401,19.246229,-1.118163,-5.052281,58.418838,-3.633904,58.558790
2027-May-18 00:00:00.0000 TDB,2461543.50000,99.551909,-3.279427,19.583099,-3.244319,19.279968,-1.120262,-5.052047,58.417510,-3.633828,58.558098
2027-May-19 00:00:00.0000 TDB,2461544.50000,99.543948,-3.279907,19.616919,-3.247237,19.313707,-1.122361,-5.051814,58.416187,-3.633751,58.557407
2027-May-20 00:00:00.0000 TDB,2461545.50000,99.536014,-3.280385,19.650738,-3.250155,19.347444,-1.124459,-5.051582,58.414868,-3.633675,58.556718
2027-May-21 00:00:00.0000 TDB,2461546.50000,99.528107,-3.280861,19.684558,-3.253072,19.381181,-1.126558,-5.051350,58.413553,-3.633599,58.556030
2027-May-22 00:00:00.0000 TDB,2461547.50000,99.520227,-3.281336,19.718376,-3.255989,19.414918,-1.128656,-5.051120,58.412243,-3.633524,58.555343
2027-May-23 00:00:00.0000 TDB,2461548.50000,99.512375,-3.281809,19.752195,-3.258907,19.448653,-1.130755,-5.050891,58.410938,-3.633449,58.554658
2027-May-24 00:00:00.0000 TDB,2461549.50000,99.504549,-3.282280,19.786013,-3.261824,19.482388,-1.132853,-5.050662,58.409637,-3.633373,58.553973
2027-May-25 00:00:00.0000 TDB,2461550.50000,99.496750,-3.282750,19.819830,-3.264741,19.516122,-1.134952,-5.050435,58.408340,-3.633299,58.553290
2027-May-26 00:00:00.0000 TDB,2461551.50000,99.488977,-3.283218,19.853647,-3.267657,19.549855,-1.137050,-5.050208,58.407047,-3.633224,58.552608
2027-May-27 00:00:00.0000 TDB,2461552.50000,99.481231,-3.283684,19.887464,-3.270574,19.583588,-1.139149,-5.049983,58.405759,-3.633150,58.551928
2027-May-28 00:00:00.0000 TDB,2461553.50000,99.473511,-3.284149,19.921280,-3.273491,19.617320,-1.141247,-5.049758,58.404476,-3.633076,58.551248
2027-May-29 00:00:00.0000 TDB,2461554.50000,99.465817,-3.284612,19.955096,-3.276407,19.651051,-1.143345,-5.049534,58.403196,-3.633002,58.550570
2027-May-30 00:00:00.0000 TDB,2461555.50000,99.458149,-3.285073,19.988912,-3.279323,19.684781,-1.145443,-5.049311,58.401921,-3.632928,58.549893
2027-May-31 00:00:00.0000 TDB,2461556.50000,99.450507,-3.285533,20.022727,-3.282240,19.718511,-1.147541,-5.049089,58.400650,-3.632855,58.549217
2027-Jun-01 00:00:00.0000 TDB,2461557.50000,99.442891,-3.285991,20.056542,-3.285156,19.752239,-1.149640,-5.048868,58.399383,-3.632782,58.548543
2027-Jun-02 00:00:00.0000 TDB,2461558.50000,99.435301,-3.286448,20.090356,-3.288071,19.785967,-1.151738,-5.048647,58.398121,-3.632709,58.547869
2027-Jun-03 00:00:00.0000 TDB,2461559.50000,99.427736,-3.286903,20.124170,-3.290987,19.819695,-1.153836,-5.048428,58.396863,-3.632636,58.547197
2027-Jun-04 00:00:00.0000 TDB,2461560.50000,99.420196,-3.287356,20.157984,-3.293903,19.853421,-1.155934,-5.048210,58.395608,-3.632564,58.546526
2027-Jun-05 00:00:00.0000 TDB,2461561.50000,99.412682,-3.287808,20.191797,-3.296818,19.887147,-1.158032,-5.047992,58.394358,-3.632491,58.545856
2027-Jun-06 00:00:00.0000 TDB,2461562.50000,99.405192,-3.288258,20.225610,-3.299734,19.920873,-1.160130,-5.047775,58.393112,-3.632419,58.545188
2027-Jun-07 00:00:00.0000 TDB,2461563.50000,99.397728,-3.288707,20.259423,-3.302649,19.954597,-1.162227,-5.047559,58.391871,-3.632348,58.544520
2027-Jun-08 00:00:00.0000 TDB,2461564.50000,99.390288,-3.289154,20.293235,-3.305564,19.988321,-1.164325,-5.047344,58.390633,-3.632276,58.543854
2027-Jun-09 00:00:00.0000 TDB,2461565.50000,99.382873,-3.289600,20.327047,-3.308479,20.022044,-1.166423,-5.047130,58.389399,-3.632205,58.543189
2027-Jun-10 00:00:00.0000 TDB,2461566.50000,99.375483,-3.290044,20.360858,-3.311394,20.055766,-1.168521,-5.046916,58.388169,-3.632134,58.542525
2027-Jun-11 00:00:00.0000 TDB,2461567.50000,99.368117,-3.290487,20.394669,-3.314309,20.089488,-1.170619,-5.046703,58.386944,-3.632063,58.541862
2027-Jun-12 00:00:00.0000 TDB,2461568.50000,99.360776,-3.290928,20.428479,-3.317224,20.123209,-1.172716,-5.046492,58.385722,-3.631992,58.541201
2027-Jun-13 00:00:00.0000 TDB,2461569.50000,99.353459,-3.291367,20.462290,-3.320138,20.156929,-1.174814,-5.046281,58.384504,-3.631922,58.540540
2027-Jun-14 00:00:00.0000 TDB,2461570.50000,99.346166,-3.291805,20.496099,-3.323053,20.190649,-1.176911,-5.046070,58.383290,-3.631852,58.539881
2027-Jun-15 00:00:00.0000 TDB,2461571.50000,99.338897,-3.292242,20.529909,-3.325967,20.224367,-1.179009,-5.045861,58.382080,-3.631782,58.539223
2027-Jun-16 00:00:00.0000 TDB,2461572.50000,99.331652,-3.292677,20.563718,-3.328881,20.258086,-1.181107,-5.045652,58.380874,-3.631712,58.538566
2027-Jun-17 00:00:00.0000 TDB,2461573.50000,99.324430,-3.293111,20.597526,-3.331795,20.291803,-1.183204,-5.045444,58.379672,-3.631643,58.537911
2027-Jun-18 00:00:00.0000 TDB,2461574.50000,99.317233,-3.293543,20.631335,-3.334709,20.325520,-1.185301,-5.045237,58.378474,-3.631573,58.537256
2027-Jun-19 00:00:00.0000 TDB,2461575.50000,99.310058,-3.293973,20.665143,-3.337623,20.359236,-1.187399,-5.045031,58.377280,-3.631504,58.536603
2027-Jun-20 00:00:00.0000 TDB,2461576.50000,99.302908,-3.294403,20.698950,-3.340536,20.392951,-1.189496,-5.044825,58.376089,-3.631436,58.535951
2027-Jun-21 00:00:00.0000 TDB,2461577.50000,99.295780,-3.294830,20.732757,-3.343450,20.426666,-1.191593,-5.044620,58.374903,-3.631367,58.535300
2027-Jun-22 00:00:00.0000 TDB,2461578.50000,99.288676,-3.295257,20.766564,-3.346363,20.460380,-1.193691,-5.044416,58.373720,-3.631299,58.534650
2027-Jun-23 00:00:00.0000 TDB,2461579.50000,99.281595,-3.295682,20.800371,-3.349277,20.494093,-1.195788,-5.044213,58.372540,-3.631230,58.534002
2027-Jun-24 00:00:00.0000 TDB,2461580.50000,99.274536,-3.296105,20.834177,-3.352190,20.527806,-1.197885,-5.044010,58.371365,-3.631162,58.533354
2027-Jun-25 00:00:00.0000 TDB,2461581.50000,99.267501,-3.296527,20.867982,-3.355103,20.561518,-1.199982,-5.043809,58.370193,-3.631095,58.532708
2027-Jun-26 00:00:00.0000 TDB,2461582.50000,99.260488,-3.296948,20.901787,-3.358016,20.595229,-1.202079,-5.043607,58.369025,-3.631027,58.532063
2027-Jun-27 00:00:00.0000 TDB,2461583.50000,99.253498,-3.297367,20.935592,-3.360929,20.628939,-1.204177,-5.043407,58.367861,-3.630960,58.531419
2027-Jun-28 00:00:00.0000 TDB,2461584.50000,99.246530,-3.297785,20.969397,-3.363842,20.662649,-1.206274,-5.043207,58.366701,-3.630893,58.530776
2027-Jun-29 00:00:00.0000 TDB,2461585.50000,99.239585,-3.298201,21.003201,-3.366754,20.696359,-1.208371,-5.043008,58.365544,-3.630826,58.530134
2027-Jun-30 00:00:00.0000 TDB,2461586.50000,99.232662,-3.298616,21.037005,-3.369667,20.730067,-1.210467,-5.042810,58.364391,-3.630759,58.529494
2027-Jul-01 00:00:00.0000 TDB,2461587.50000,99.225762,-3.299030,21.070808,-3.372579,20.763775,-1.212564,-5.042613,58.363241,-3.630693,58.528855
2027-Jul-02 00:00:00.0000 TDB,2461588.50000,99.218883,-3.299442,21.104611,-3.375492,20.797482,-1.214661,-5.042416,58.362095,-3.630626,58.528217
2027-Jul-03 00:00:00.0000 TDB,2461589.50000,99.212027,-3.299853,21.138414,-3.378404,20.831189,-1.216758,-5.042220,58.360953,-3.630560,58.527580
2027-Jul-04 00:00:00.0000 TDB,2461590.50000,99.205192,-3.300263,21.172216,-3.381316,20.864895,-1.218855,-5.042024,58.359814,-3.630494,58.526944
2027-Jul-05 00:00:00.0000 TDB,2461591.50000,99.198379,-3.300671,21.206018,-3.384228,20.898600,-1.220952,-5.041830,58.358679,-3.630429,58.526309
2027-Jul-06 00:00:00.0000 TDB,2461592.50000,99.191588,-3.301078,21.239820,-3.387140,20.932305,-1.223048,-5.041636,58.357547,-3.630363,58.525676
2027-Jul-07 00:00:00.0000 TDB,2461593.50000,99.184818,-3.301483,21.273621,-3.390051,20.966009,-1.225145,-5.041442,58.356419,-3.630298,58.525043
2027-Jul-08 00:00:00.0000 TDB,2461594.50000,99.178069,-3.301887,21.307422,-3.392963,20.999712,-1.227242,-5.041250,58.355295,-3.630233,58.524412
2027-Jul-09 00:00:00.0000 TDB,2461595.50000,99.171343,-3.302290,21.341223,-3.395875,21.033415,-1.229338,-5.041058,58.354174,-3.630168,58.523782
2027-Jul-10 00:00:00.0000 TDB,2461596.50000,99.164637,-3.302692,21.375023,-3.398786,21.067117,-1.231435,-5.040866,58.353056,-3.630104,58.523153
2027-Jul-11 00:00:00.0000 TDB,2461597.50000,99.157952,-3.303092,21.408822,-3.401697,21.100818,-1.233532,-5.040676,58.351942,-3.630039,58.522525
2027-Jul-12 00:00:00.0000 TDB,2461598.50000,99.151289,-3.303491,21.442622,-3.404608,21.134519,-1.235628,-5.040486,58.350832,-3.629975,58.521899
2027-Jul-13 00:00:00.0000 TDB,2461599.50000,99.144646,-3.303889,21.476421,-3.407519,21.168219,-1.237724,-5.040296,58.349724,-3.629911,58.521273
2027-Jul-14 00:00:00.0000 TDB,2461600.50000,99.138025,-3.304285,21.510220,-3.410430,21.201919,-1.239821,-5.040108,58.348621,-3.629847,58.520649
2027-Jul-15 00:00:00.0000 TDB,2461601.50000,99.131424,-3.304680,21.544018,-3.413341,21.235617,-1.241917,-5.039920,58.347520,-3.629783,58.520026
2027-Jul-16 00:00:00.0000 TDB,2461602.50000,99.124843,-3.305074,21.577816,-3.416252,21.269316,-1.244014,-5.039732,58.346423,-3.629720,58.519403
2027-Jul-17 00:00:00.0000 TDB,2461603.50000,99.118284,-3.305466,21.611613,-3.419163,21.303013,-1.246110,-5.039546,58.345330,-3.629657,58.518783
2027-Jul-18 00:00:00.0000 TDB,2461604.50000,99.111744,-3.305858,21.645411,-3.422073,21.336710,-1.248206,-5.039360,58.344239,-3.629594,58.518163
2027-Jul-19 00:00:00.0000 TDB,2461605.50000,99.105226,-3.306248,21.679208,-3.424984,21.370406,-1.250303,-5.039174,58.343152,-3.629531,58.517544
2027-Jul-20 00:00:00.0000 TDB,2461606.50000,99.098727,-3.306636,21.713004,-3.427894,21.404102,-1.252399,-5.038989,58.342069,-3.629468,58.516926
2027-Jul-21 00:00:00.0000 TDB,2461607.50000,99.092248,-3.307024,21.746800,-3.430804,21.437797,-1.254495,-5.038805,58.340988,-3.629406,58.516310
2027-Jul-22 00:00:00.0000 TDB,2461608.50000,99.085790,-3.307410,21.780596,-3.433714,21.471492,-1.256591,-5.038622,58.339911,-3.629343,58.515694
2027-Jul-23 00:00:00.0000 TDB,2461609.50000,99.079352,-3.307795,21.814392,-3.436624,21.505185,-1.258687,-5.038439,58.338837,-3.629281,58.515080
2027-Jul-24 00:00:00.0000 TDB,2461610.50000,99.072933,-3.308179,21.848187,-3.439534,21.538879,-1.260783,-5.038256,58.337767,-3.629219,58.514466
2027-Jul-25 00:00:00.0000 TDB,2461611.50000,99.066535,-3.308561,21.881981,-3.442444,21.572571,-1.262879,-5.038075,58.336699,-3.629158,58.513854
2027-Jul-26 00:00:00.0000 TDB,2461612.50000,99.060156,-3.308943,21.915776,-3.445354,21.606263,-1.264975,-5.037893,58.335635,-3.629096,58.513243
2027-Jul-27 00:00:00.0000 TDB,2461613.50000,99.053796,-3.309323,21.949570,-3.448263,21.639954,-1.267071,-5.037713,58.334574,-3.629035,58.512633
2027-Jul-28 00:00:00.0000 TDB,2461614.50000,99.047457,-3.309702,21.983364,-3.451173,21.673645,-1.269167,-5.037532,58.333516,-3.628974,58.512024
2027-Jul-29 00:00:00.0000 TDB,2461615.50000,99.041136,-3.310079,22.017157,-3.454082,21.707335,-1.271263,-5.037353,58.332461,-3.628913,58.511416
2027-Jul-30 00:00:00.0000 TDB,2461616.50000,99.034835,-3.310456,22.050950,-3.456991,21.741025,-1.273359,-5.037174,58.331410,-3.628852,58.510809
2027-Jul-31 00:00:00.0000 TDB,2461617.50000,99.028553,-3.310831,22.084743,-3.459900,21.774714,-1.275455,-5.036995,58.330361,-3.628792,58.510203
2027-Aug-01 00:00:00.0000 TDB,2461618.50000,99.022291,-3.311205,22.118535,-3.462809,21.808402,-1.277550,-5.036817,58.329316,-3.628731,58.509599
2027-Aug-02 00:00:00.0000 TDB,2461619.50000,99.016047,-3.311578,22.152327,-3.465718,21.842090,-1.279646,-5.036639,58.328274,-3.628671,58.508995
2027-Aug-03 00:00:00.0000 TDB,2461620.50000,99.009823,-3.311950,22.186118,-3.468627,21.875777,-1.281742,-5.036462,58.327235,-3.628611,58.508393
2027-Aug-04 00:00:00.0000 TDB,2461621.50000,99.003617,-3.312321,22.219910,-3.471536,21.909463,-1.283838,-5.036285,58.326199,-3.628552,58.507791
2027-Aug-05 00:00:00.0000 TDB,2461622.50000,98.997430,-3.312690,22.253701,-3.474445,21.943149,-1.285933,-5.036109,58.325167,-3.628492,58.507191
2027-Aug-06 00:00:00.0000 TDB,2461623.50000,98.991262,-3.313058,22.287491,-3.477353,21.976835,-1.288029,-5.035933,58.324137,-3.628433,58.506592
2027-Aug-07 00:00:00.0000 TDB,2461624.50000,98.985113,-3.313426,22.321281,-3.480262,22.010519,-1.290124,-5.035757,58.323111,-3.628373,58.505994
2027-Aug-08 00:00:00.0000 TDB,2461625.50000,98.978982,-3.313792,22.355071,-3.483170,22.044203,-1.292220,-5.035582,58.322088,-3.628314,58.505398
2027-Aug-09 00:00:00.0000 TDB,2461626.50000,98.972870,-3.314156,22.388861,-3.486078,22.077887,-1.294316,-5.035408,58.321068,-3.628256,58.504802
2027-Aug-10 00:00:00.0000 TDB,2461627.50000,98.966776,-3.314520,22.422650,-3.488986,22.111570,-1.296411,-5.035234,58.320051,-3.628197,58.504208
2027-Aug-11 00:00:00.0000 TDB,2461628.50000,98.960700,-3.314883,22.456439,-3.491894,22.145252,-1.298506,-5.035061,58.319037,-3.628138,58.503615
